===
1500884640	1103962..1104366	+	Pseudothermotoga_elfii_DSM_9442_NBRC_107921_GCA_000621345.1	KK211260.1
1500884641	1104585..1104899	-	Pseudothermotoga_elfii_DSM_9442_NBRC_107921_GCA_000621345.1	KK211260.1
===
1905361700	264622..266049	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361701	266046..266843	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361702	266871..267584	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361703	268078..268329	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361704	268326..268598	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361705	268612..269364	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361706	269361..269978	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361707	269987..271144	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361708	271137..272096	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361709	272112..272903	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361710	272900..273400	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361711	273400..275844	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361712	275858..276847	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361713	276888..278381	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361714	280831..281592	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361715	281599..281937	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361716	281918..282787	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361717	282794..283828	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361718	283825..286215	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361719	286212..287612	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361720	287654..289024	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361721	289337..289642	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361722	289664..290107	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361723	290306..290458	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361724	290474..290626	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361725	290782..291747	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361726	291750..293561	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361727	293654..294154	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
1905361728	294151..298263	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000504105.1	AP014508.1
===
1502880138	42617..46729	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880139	46726..47226	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880140	47319..49130	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880141	49133..50098	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880142	50254..50406	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880143	50422..50574	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880144	50773..51216	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880145	51238..51543	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880146	51856..53226	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880147	53232..54668	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880148	54665..57055	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880149	57052..58086	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880150	58093..58962	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880151	58943..59281	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880152	59288..60049	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880153	62355..63848	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880154	63889..64878	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880155	64892..67336	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880156	67336..67836	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880157	67833..68624	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880158	68640..69599	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880159	69592..70749	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880160	70758..71375	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880161	71372..72124	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880162	72138..72410	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880163	72407..72658	-	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880164	72782..73201	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880165	73191..73865	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880166	73893..74690	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
1502880167	74687..76114	+	Pseudothermotoga_hypogea_DSM_11164_NBRC_106472_GCA_000711815.1	JONI01000011.1
===
1115330092	1..1932	-	Pseudothermotoga_lettingae_GCA_001508115.1	LGFF01000153.1
1115330093	1929..2834	-	Pseudothermotoga_lettingae_GCA_001508115.1	LGFF01000153.1
1115330094	2831..3883	-	Pseudothermotoga_lettingae_GCA_001508115.1	LGFF01000153.1
===
1115331656	1..782	+	Pseudothermotoga_lettingae_GCA_001508115.1	LGFF01000102.1
1115331657	766..1134	+	Pseudothermotoga_lettingae_GCA_001508115.1	LGFF01000102.1
1115331658	1140..2042	+	Pseudothermotoga_lettingae_GCA_001508115.1	LGFF01000102.1
1115331659	2035..3042	+	Pseudothermotoga_lettingae_GCA_001508115.1	LGFF01000102.1
1115331660	3032..3943	+	Pseudothermotoga_lettingae_GCA_001508115.1	LGFF01000102.1
1115331661	3946..4704	+	Pseudothermotoga_lettingae_GCA_001508115.1	LGFF01000102.1
1115331662	4701..7300	+	Pseudothermotoga_lettingae_GCA_001508115.1	LGFF01000102.1
===
1001764198	89162..90235	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764199	90249..91043	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764200	91040..91894	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764201	91945..93207	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764202	94172..94678	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764203	96217..96654	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764204	96651..97046	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764205	97060..97419	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764206	97766..97975	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764207	97994..98293	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764208	98639..100621	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764209	100614..101240	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764210	101230..101814	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764211	101811..102659	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764212	103920..104603	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764213	104862..105692	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764214	105698..106579	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764215	106585..108021	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001764216	108027..110912	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
===
1001765299	1247655..1248821	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765300	1249875..1250735	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765301	1250942..1251802	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765302	1251786..1252154	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765303	1252160..1253062	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765304	1253055..1254062	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765305	1254052..1254900	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765306	1254903..1255661	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765307	1255658..1259314	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765308	1259652..1260266	+	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765309	1260253..1261323	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765310	1261414..1262373	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765311	1262406..1264586	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765312	1264737..1266452	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765313	1266459..1267199	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
1001765314	1267391..1269007	-	Pseudothermotoga_lettingae_TMO_GCA_000017865.1	CP000812.1
===
1005110796	1147136..1149328	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110797	1149349..1149846	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110798	1149860..1150855	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110799	1150883..1151146	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110800	1153247..1153426	-	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110801	1153444..1153554	-	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110802	1153677..1153922	-	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110803	1154154..1155470	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110804	1155467..1155862	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110805	1156276..1157433	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110806	1157420..1160047	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110807	1160062..1161165	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110808	1161149..1163209	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110809	1163241..1164155	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110810	1164152..1164583	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110811	1164588..1165478	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110812	1167202..1169637	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110813	1169641..1170078	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110814	1170089..1170910	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110815	1170917..1171915	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110816	1171890..1173014	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110817	1173011..1173643	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110818	1173665..1174900	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110819	1175097..1175321	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
1005110820	1175345..1175524	+	Pseudothermotoga_thermarum_DSM_5069_GCA_000217815.1	CP002351.1
===
1030068077	55003..56040	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068078	56152..57420	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068079	57417..57923	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068080	59232..59447	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068081	60182..60814	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068082	60784..61851	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068083	61853..62794	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068084	62799..63599	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068085	63618..64052	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068086	64118..66334	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068087	66464..67903	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068088	67908..68999	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068089	69175..69345	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068090	69345..70109	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068091	70106..70576	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068092	70793..71206	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068093	71343..71528	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068094	71534..72517	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068095	72532..72795	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
1030068096	72842..73219	-	Thermosipho_africanus_H17ap60334_GCA_000300715.1	AJIP01000043.1
===
1002322599	306246..307283	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322600	307395..308663	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322601	308660..309166	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322602	312329..313075	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322603	313093..313503	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322604	313493..314377	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322605	314391..315443	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322606	315436..317919	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322607	317937..319157	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322608	319181..319903	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322609	319914..321350	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322610	321355..322794	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322611	322794..323558	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322612	323568..324242	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322613	324245..324658	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322614	324712..324981	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322615	324987..325970	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322616	325985..326248	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002322617	326295..326672	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
===
1002323121	870675..872474	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323122	872468..873718	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323123	874076..875335	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323124	875990..876178	+	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323125	876849..877676	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323126	877678..878055	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323127	878042..879142	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323128	879157..882339	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323129	882346..883347	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323130	883325..884293	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323131	884971..885117	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323132	885494..885757	+	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323133	886439..887140	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323134	887403..888155	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323135	888161..889135	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323136	889148..890239	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
1002323137	890257..891660	-	Thermosipho_africanus_TCF52B_GCA_000021285.1	CP001185.1
===
1001615481	1635085..1636017	-	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615482	1636022..1636756	-	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615483	1636756..1637712	-	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615484	1640173..1640433	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615485	1640446..1641432	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615486	1641429..1641707	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615487	1641942..1642049	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615488	1642056..1642244	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615489	1642292..1642474	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615490	1642545..1643672	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615491	1643708..1644832	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615492	1644849..1647044	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615493	1647034..1648005	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615494	1648018..1648848	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615495	1648858..1649229	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615496	1649247..1650062	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615497	1652445..1652582	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615498	1653099..1653404	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615499	1653413..1654078	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615500	1654097..1654867	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615501	1654867..1656300	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615502	1656302..1657708	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615503	1657721..1659994	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615504	1659996..1660436	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615505	1660453..1661262	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615506	1661267..1662208	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615507	1662198..1663259	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615508	1663256..1663846	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615509	1663824..1664555	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615510	1664566..1665003	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615511	1665520..1665831	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615512	1666141..1666356	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615513	1666829..1667047	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615514	1667116..1667712	-	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
1001615515	1667978..1669348	+	Thermosipho_melanesiensis_BI429_GCA_000016905.1	CP000716.1
===
1010924894	1046935..1047558	-	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924895	1047563..1049068	-	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924896	1049181..1049696	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924897	1049700..1050200	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924898	1050232..1052829	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924899	1052860..1053234	-	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924900	1053249..1053668	-	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924901	1053951..1054700	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924902	1054712..1056325	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924903	1056346..1058499	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924904	1058514..1058936	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924905	1058950..1059699	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924906	1059717..1060574	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924907	1060571..1061710	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924908	1061683..1062258	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924909	1062348..1062785	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924910	1062822..1063613	-	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924911	1063613..1064083	-	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924912	1064074..1064424	-	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924913	1066087..1067727	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924914	1067702..1068601	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924915	1068595..1069266	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924916	1071415..1071894	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924917	1071904..1072863	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924918	1072869..1073132	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924919	1073146..1074444	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924920	1074447..1076849	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924921	1076846..1077838	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924922	1077853..1078719	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924923	1078725..1079087	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924924	1079074..1079796	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924925	1079897..1080316	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924926	1080333..1080605	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924927	1080726..1081577	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924928	1081925..1082200	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924929	1082554..1083375	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924930	1083462..1083641	+	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924931	1083661..1084818	-	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
1010924932	1084821..1085669	-	Thermotoga_2812B_2812B_GCA_000789335.1	CP003408.1
===
1115346371	2005..2643	-	Thermotoga_50_1627_GCA_001508295.1	LGFH01000007.1
1115346372	2609..3436	-	Thermotoga_50_1627_GCA_001508295.1	LGFH01000007.1
1115346373	3433..4236	-	Thermotoga_50_1627_GCA_001508295.1	LGFH01000007.1
1115346374	4265..4951	-	Thermotoga_50_1627_GCA_001508295.1	LGFH01000007.1
1115346375	4920..5339	-	Thermotoga_50_1627_GCA_001508295.1	LGFH01000007.1
1115346376	5460..5711	+	Thermotoga_50_1627_GCA_001508295.1	LGFH01000007.1
1115346377	5708..5950	-	Thermotoga_50_1627_GCA_001508295.1	LGFH01000007.1
1115346378	5993..6745	-	Thermotoga_50_1627_GCA_001508295.1	LGFH01000007.1
